czas:	120.003
#promien     #dlugosc     #T
0.00045    0.003975    37.0881
0.0004875    0.003975    37.0881
0.000525    0.003975    37.0881
0.0005625    0.003975    37.0881
0.0006    0.003975    37.0881
0.0006375    0.003975    37.0881
0.000675    0.003975    37.0881
0.0007125    0.003975    37.0881
0.00075    0.003975    37.0881
0.0007875    0.003975    37.0881
0.000825    0.003975    37.0881
0.0008625    0.003975    37.0881
0.0009    0.003975    37.0881
0.0009375    0.003975    37.0881
0.000975    0.003975    37.0881
0.0010125    0.003975    37.0881
0.00105    0.003975    37.0881
0.0010875    0.003975    37.0881
0.001125    0.003975    37.0881
0.0011625    0.003975    37.0881
0.0012    0.003975    37.088
0.0012375    0.003975    37.0879
0.001275    0.003975    37.0875
0.0013125    0.003975    37.0867
0.00135    0.003975    37.085
0.0013875    0.003975    37.0819
0.001425    0.003975    37.0764
0.0014625    0.003975    37.0674
0.0015    0.003975    37.0534
0.0015375    0.003975    37.0328
0.001575    0.003975    37.0192
0.0016125    0.003975    37.0106
0.00165    0.003975    37.0055
0.0016875    0.003975    37.0027
0.001725    0.003975    37.0012
0.0017625    0.003975    37.0005
0.0018    0.003975    37.0002
0.0018375    0.003975    37.0001
0.001875    0.003975    37
0.0019125    0.003975    37
0.00195    0.003975    37
0.0019875    0.003975    37
0.002025    0.003975    37
0.0020625    0.003975    37
0.0021    0.003975    37
0.0021375    0.003975    37
0.002175    0.003975    37
0.0022125    0.003975    37
0.00225    0.003975    37
0.0022875    0.003975    37
0.002325    0.003975    37
0.0023625    0.003975    37
0.0024    0.003975    37
0.0024375    0.003975    37
0.002475    0.003975    37
0.0025125    0.003975    37
0.00255    0.003975    37
0.0025875    0.003975    37
