#promien     #dlugosc     #T
0.000476    0.000294    37.0033
0.00049    0.000294    37.0032
0.000504    0.000294    37.0032
0.000518    0.000294    37.0032
0.000532    0.000294    37.0031
0.000546    0.000294    37.0031
0.00056    0.000294    37.0031

0    0.000308    37.0159
1.4e-05    0.000308    37.0159
2.8e-05    0.000308    37.0156
4.2e-05    0.000308    37.0152
5.6e-05    0.000308    37.0144
7e-05    0.000308    37.0135
8.4e-05    0.000308    37.0125
9.8e-05    0.000308    37.0115
0.000112    0.000308    37.0106
0.000126    0.000308    37.0098
0.00014    0.000308    37.0091
0.000154    0.000308    37.0085
0.000168    0.000308    37.0079
0.000182    0.000308    37.0074
0.000196    0.000308    37.007
0.00021    0.000308    37.0065
0.000224    0.000308    37.0062
0.000238    0.000308    37.0058
0.000252    0.000308    37.0055
0.000266    0.000308    37.0052
0.00028    0.000308    37.005
0.000294    0.000308    37.0048
0.000308    0.000308    37.0045
0.000322    0.000308    37.0044
0.000336    0.000308    37.0042
0.00035    0.000308    37.004
0.000364    0.000308    37.0039
0.000378    0.000308    37.0037
0.000392    0.000308    37.0036
0.000406    0.000308    37.0035
0.00042    0.000308    37.0034
0.000434    0.000308    37.0034
0.000448    0.000308    37.0033
0.000462    0.000308    37.0032
0.000476    0.000308    37.0032
0.00049    0.000308    37.0031
0.000504    0.000308    37.0031
0.000518    0.000308    37.0031
0.000532    0.000308    37.0031
0.000546    0.000308    37.0031
0.00056    0.000308    37.0031

0    0.000322    37.0139
1.4e-05    0.000322    37.0139
2.8e-05    0.000322    37.0137
4.2e-05    0.000322    37.0133
5.6e-05    0.000322    37.0127
7e-05    0.000322    37.012
8.4e-05    0.000322    37.0113
9.8e-05    0.000322    37.0105
0.000112    0.000322    37.0098
0.000126    0.000322    37.0092
0.00014    0.000322    37.0086
0.000154    0.000322    37.008
0.000168    0.000322    37.0075
0.000182    0.000322    37.007
0.000196    0.000322    37.0066
0.00021    0.000322    37.0063
0.000224    0.000322    37.0059
0.000238    0.000322    37.0056
0.000252    0.000322    37.0053
0.000266    0.000322    37.0051
0.00028    0.000322    37.0048
0.000294    0.000322    37.0046
0.000308    0.000322    37.0044
0.000322    0.000322    37.0042
0.000336    0.000322    37.0041
0.00035    0.000322    37.0039
0.000364    0.000322    37.0038
0.000378    0.000322    37.0036
0.000392    0.000322    37.0035
0.000406    0.000322    37.0034
0.00042    0.000322    37.0033
0.000434    0.000322    37.0033
0.000448    0.000322    37.0032
0.000462    0.000322    37.0031
0.000476    0.000322    37.0031
0.00049    0.000322    37.0031
0.000504    0.000322    37.003
0.000518    0.000322    37.003
0.000532    0.000322    37.003
0.000546    0.000322    37.003
0.00056    0.000322    37.003

0    0.000336    37.0122
1.4e-05    0.000336    37.0122
2.8e-05    0.000336    37.0121
4.2e-05    0.000336    37.0118
5.6e-05    0.000336    37.0113
7e-05    0.000336    37.0108
8.4e-05    0.000336    37.0102
9.8e-05    0.000336    37.0096
0.000112    0.000336    37.0091
0.000126    0.000336    37.0085
0.00014    0.000336    37.008
0.000154    0.000336    37.0075
0.000168    0.000336    37.0071
0.000182    0.000336    37.0067
0.000196    0.000336    37.0063
0.00021    0.000336    37.006
0.000224    0.000336    37.0057
0.000238    0.000336    37.0054
0.000252    0.000336    37.0051
0.000266    0.000336    37.0049
0.00028    0.000336    37.0046
0.000294    0.000336    37.0044
0.000308    0.000336    37.0042
0.000322    0.000336    37.0041
0.000336    0.000336    37.0039
0.00035    0.000336    37.0038
0.000364    0.000336    37.0037
0.000378    0.000336    37.0035
0.000392    0.000336    37.0034
0.000406    0.000336    37.0033
0.00042    0.000336    37.0033
0.000434    0.000336    37.0032
0.000448    0.000336    37.0031
0.000462    0.000336    37.0031
0.000476    0.000336    37.003
0.00049    0.000336    37.003
0.000504    0.000336    37.003
0.000518    0.000336    37.0029
0.000532    0.000336    37.0029
0.000546    0.000336    37.0029
0.00056    0.000336    37.0029

0    0.00035    37.0109
1.4e-05    0.00035    37.0109
2.8e-05    0.00035    37.0107
4.2e-05    0.00035    37.0105
5.6e-05    0.00035    37.0102
7e-05    0.00035    37.0098
8.4e-05    0.00035    37.0093
9.8e-05    0.00035    37.0088
0.000112    0.00035    37.0084
0.000126    0.00035    37.0079
0.00014    0.00035    37.0075
0.000154    0.00035    37.0071
0.000168    0.00035    37.0067
0.000182    0.00035    37.0063
0.000196    0.00035    37.006
0.00021    0.00035    37.0057
0.000224    0.00035    37.0054
0.000238    0.00035    37.0051
0.000252    0.00035    37.0049
0.000266    0.00035    37.0047
0.00028    0.00035    37.0045
0.000294    0.00035    37.0043
0.000308    0.00035    37.0041
0.000322    0.00035    37.0039
0.000336    0.00035    37.0038
0.00035    0.00035    37.0037
0.000364    0.00035    37.0035
0.000378    0.00035    37.0034
0.000392    0.00035    37.0033
0.000406    0.00035    37.0032
0.00042    0.00035    37.0032
0.000434    0.00035    37.0031
0.000448    0.00035    37.003
0.000462    0.00035    37.003
0.000476    0.00035    37.0029
0.00049    0.00035    37.0029
0.000504    0.00035    37.0029
0.000518    0.00035    37.0029
0.000532    0.00035    37.0028
0.000546    0.00035    37.0028
0.00056    0.00035    37.0028

0    0.000364    37.0097
1.4e-05    0.000364    37.0097
2.8e-05    0.000364    37.0096
4.2e-05    0.000364    37.0094
5.6e-05    0.000364    37.0092
7e-05    0.000364    37.0088
8.4e-05    0.000364    37.0085
9.8e-05    0.000364    37.0081
0.000112    0.000364    37.0077
0.000126    0.000364    37.0073
0.00014    0.000364    37.007
0.000154    0.000364    37.0066
0.000168    0.000364    37.0063
0.000182    0.000364    37.006
0.000196    0.000364    37.0057
0.00021    0.000364    37.0054
0.000224    0.000364    37.0051
0.000238    0.000364    37.0049
0.000252    0.000364    37.0047
0.000266    0.000364    37.0045
0.00028    0.000364    37.0043
0.000294    0.000364    37.0041
0.000308    0.000364    37.0039
0.000322    0.000364    37.0038
0.000336    0.000364    37.0037
0.00035    0.000364    37.0035
0.000364    0.000364    37.0034
0.000378    0.000364    37.0033
0.000392    0.000364    37.0032
0.000406    0.000364    37.0031
0.00042    0.000364    37.0031
0.000434    0.000364    37.003
0.000448    0.000364    37.0029
0.000462    0.000364    37.0029
0.000476    0.000364    37.0029
0.00049    0.000364    37.0028
0.000504    0.000364    37.0028
0.000518    0.000364    37.0028
0.000532    0.000364    37.0028
0.000546    0.000364    37.0028
0.00056    0.000364    37.0028

0    0.000378    37.0087
1.4e-05    0.000378    37.0087
2.8e-05    0.000378    37.0087
4.2e-05    0.000378    37.0085
5.6e-05    0.000378    37.0083
7e-05    0.000378    37.008
8.4e-05    0.000378    37.0078
9.8e-05    0.000378    37.0075
0.000112    0.000378    37.0071
0.000126    0.000378    37.0068
0.00014    0.000378    37.0065
0.000154    0.000378    37.0062
0.000168    0.000378    37.0059
0.000182    0.000378    37.0056
0.000196    0.000378    37.0054
0.00021    0.000378    37.0051
0.000224    0.000378    37.0049
0.000238    0.000378    37.0047
0.000252    0.000378    37.0045
0.000266    0.000378    37.0043
0.00028    0.000378    37.0041
0.000294    0.000378    37.0039
0.000308    0.000378    37.0038
0.000322    0.000378    37.0037
0.000336    0.000378    37.0035
0.00035    0.000378    37.0034
0.000364    0.000378    37.0033
0.000378    0.000378    37.0032
0.000392    0.000378    37.0031
0.000406    0.000378    37.003
0.00042    0.000378    37.003
0.000434    0.000378    37.0029
0.000448    0.000378    37.0029
0.000462    0.000378    37.0028
0.000476    0.000378    37.0028
0.00049    0.000378    37.0027
0.000504    0.000378    37.0027
0.000518    0.000378    37.0027
0.000532    0.000378    37.0027
0.000546    0.000378    37.0027
0.00056    0.000378    37.0027

0    0.000392    37.0079
1.4e-05    0.000392    37.0079
2.8e-05    0.000392    37.0078
4.2e-05    0.000392    37.0077
5.6e-05    0.000392    37.0075
7e-05    0.000392    37.0073
8.4e-05    0.000392    37.0071
9.8e-05    0.000392    37.0069
0.000112    0.000392    37.0066
0.000126    0.000392    37.0063
0.00014    0.000392    37.0061
0.000154    0.000392    37.0058
0.000168    0.000392    37.0056
0.000182    0.000392    37.0053
0.000196    0.000392    37.0051
0.00021    0.000392    37.0049
0.000224    0.000392    37.0046
0.000238    0.000392    37.0044
0.000252    0.000392    37.0043
0.000266    0.000392    37.0041
0.00028    0.000392    37.0039
0.000294    0.000392    37.0038
0.000308    0.000392    37.0036
0.000322    0.000392    37.0035
0.000336    0.000392    37.0034
0.00035    0.000392    37.0033
0.000364    0.000392    37.0032
0.000378    0.000392    37.0031
0.000392    0.000392    37.003
0.000406    0.000392    37.0029
0.00042    0.000392    37.0029
0.000434    0.000392    37.0028
0.000448    0.000392    37.0028
0.000462    0.000392    37.0027
0.000476    0.000392    37.0027
0.00049    0.000392    37.0027
0.000504    0.000392    37.0026
0.000518    0.000392    37.0026
0.000532    0.000392    37.0026
0.000546    0.000392    37.0026
0.00056    0.000392    37.0026

0    0.000406    37.0072
1.4e-05    0.000406    37.0072
2.8e-05    0.000406    37.0071
4.2e-05    0.000406    37.007
5.6e-05    0.000406    37.0069
7e-05    0.000406    37.0067
8.4e-05    0.000406    37.0065
9.8e-05    0.000406    37.0063
0.000112    0.000406    37.0061
0.000126    0.000406    37.0059
0.00014    0.000406    37.0057
0.000154    0.000406    37.0054
0.000168    0.000406    37.0052
0.000182    0.000406    37.005
0.000196    0.000406    37.0048
0.00021    0.000406    37.0046
0.000224    0.000406    37.0044
0.000238    0.000406    37.0042
0.000252    0.000406    37.0041
0.000266    0.000406    37.0039
0.00028    0.000406    37.0038
0.000294    0.000406    37.0036
0.000308    0.000406    37.0035
0.000322    0.000406    37.0034
0.000336    0.000406    37.0033
0.00035    0.000406    37.0032
0.000364    0.000406    37.0031
0.000378    0.000406    37.003
0.000392    0.000406    37.0029
0.000406    0.000406    37.0028
0.00042    0.000406    37.0028
0.000434    0.000406    37.0027
0.000448    0.000406    37.0027
0.000462    0.000406    37.0026
0.000476    0.000406    37.0026
0.00049    0.000406    37.0026
0.000504    0.000406    37.0026
0.000518    0.000406    37.0025
0.000532    0.000406    37.0025
0.000546    0.000406    37.0025
0.00056    0.000406    37.0025

0    0.00042    37.0065
1.4e-05    0.00042    37.0065
2.8e-05    0.00042    37.0065
4.2e-05    0.00042    37.0064
5.6e-05    0.00042    37.0063
7e-05    0.00042    37.0062
8.4e-05    0.00042    37.006
9.8e-05    0.00042    37.0058
0.000112    0.00042    37.0057
0.000126    0.00042    37.0055
0.00014    0.00042    37.0053
0.000154    0.00042    37.0051
0.000168    0.00042    37.0049
0.000182    0.00042    37.0047
0.000196    0.00042    37.0045
0.00021    0.00042    37.0043
0.000224    0.00042    37.0042
0.000238    0.00042    37.004
0.000252    0.00042    37.0039
0.000266    0.00042    37.0037
0.00028    0.00042    37.0036
0.000294    0.00042    37.0035
0.000308    0.00042    37.0033
0.000322    0.00042    37.0032
0.000336    0.00042    37.0031
0.00035    0.00042    37.003
0.000364    0.00042    37.003
0.000378    0.00042    37.0029
0.000392    0.00042    37.0028
0.000406    0.00042    37.0027
0.00042    0.00042    37.0027
0.000434    0.00042    37.0026
0.000448    0.00042    37.0026
0.000462    0.00042    37.0026
0.000476    0.00042    37.0025
0.00049    0.00042    37.0025
0.000504    0.00042    37.0025
0.000518    0.00042    37.0025
0.000532    0.00042    37.0024
0.000546    0.00042    37.0024
0.00056    0.00042    37.0024

0    0.000434    37.006
1.4e-05    0.000434    37.006
2.8e-05    0.000434    37.006
4.2e-05    0.000434    37.0059
5.6e-05    0.000434    37.0058
7e-05    0.000434    37.0057
8.4e-05    0.000434    37.0056
9.8e-05    0.000434    37.0054
0.000112    0.000434    37.0053
0.000126    0.000434    37.0051
0.00014    0.000434    37.0049
0.000154    0.000434    37.0048
0.000168    0.000434    37.0046
0.000182    0.000434    37.0044
0.000196    0.000434    37.0043
0.00021    0.000434    37.0041
0.000224    0.000434    37.004
0.000238    0.000434    37.0038
0.000252    0.000434    37.0037
0.000266    0.000434    37.0036
0.00028    0.000434    37.0034
0.000294    0.000434    37.0033
0.000308    0.000434    37.0032
0.000322    0.000434    37.0031
0.000336    0.000434    37.003
0.00035    0.000434    37.0029
0.000364    0.000434    37.0028
0.000378    0.000434    37.0028
0.000392    0.000434    37.0027
0.000406    0.000434    37.0026
0.00042    0.000434    37.0026
0.000434    0.000434    37.0025
0.000448    0.000434    37.0025
0.000462    0.000434    37.0025
0.000476    0.000434    37.0024
0.00049    0.000434    37.0024
0.000504    0.000434    37.0024
0.000518    0.000434    37.0024
0.000532    0.000434    37.0024
0.000546    0.000434    37.0024
0.00056    0.000434    37.0024

0    0.000448    37.0055
1.4e-05    0.000448    37.0055
2.8e-05    0.000448    37.0055
4.2e-05    0.000448    37.0054
5.6e-05    0.000448    37.0053
7e-05    0.000448    37.0052
8.4e-05    0.000448    37.0051
9.8e-05    0.000448    37.005
0.000112    0.000448    37.0049
0.000126    0.000448    37.0047
0.00014    0.000448    37.0046
0.000154    0.000448    37.0045
0.000168    0.000448    37.0043
0.000182    0.000448    37.0042
0.000196    0.000448    37.004
0.00021    0.000448    37.0039
0.000224    0.000448    37.0038
0.000238    0.000448    37.0036
0.000252    0.000448    37.0035
0.000266    0.000448    37.0034
0.00028    0.000448    37.0033
0.000294    0.000448    37.0032
0.000308    0.000448    37.0031
0.000322    0.000448    37.003
0.000336    0.000448    37.0029
0.00035    0.000448    37.0028
0.000364    0.000448    37.0027
0.000378    0.000448    37.0027
0.000392    0.000448    37.0026
0.000406    0.000448    37.0026
0.00042    0.000448    37.0025
0.000434    0.000448    37.0025
0.000448    0.000448    37.0024
0.000462    0.000448    37.0024
0.000476    0.000448    37.0024
0.00049    0.000448    37.0023
0.000504    0.000448    37.0023
0.000518    0.000448    37.0023
0.000532    0.000448    37.0023
0.000546    0.000448    37.0023
0.00056    0.000448    37.0023

0    0.000462    37.0051
1.4e-05    0.000462    37.0051
2.8e-05    0.000462    37.005
4.2e-05    0.000462    37.005
5.6e-05    0.000462    37.0049
7e-05    0.000462    37.0049
8.4e-05    0.000462    37.0048
9.8e-05    0.000462    37.0047
0.000112    0.000462    37.0045
0.000126    0.000462    37.0044
0.00014    0.000462    37.0043
0.000154    0.000462    37.0042
0.000168    0.000462    37.004
0.000182    0.000462    37.0039
0.000196    0.000462    37.0038
0.00021    0.000462    37.0037
0.000224    0.000462    37.0036
0.000238    0.000462    37.0034
0.000252    0.000462    37.0033
0.000266    0.000462    37.0032
0.00028    0.000462    37.0031
0.000294    0.000462    37.003
0.000308    0.000462    37.0029
0.000322    0.000462    37.0028
0.000336    0.000462    37.0028
0.00035    0.000462    37.0027
0.000364    0.000462    37.0026
0.000378    0.000462    37.0026
0.000392    0.000462    37.0025
0.000406    0.000462    37.0025
0.00042    0.000462    37.0024
0.000434    0.000462    37.0024
0.000448    0.000462    37.0023
0.000462    0.000462    37.0023
0.000476    0.000462    37.0023
0.00049    0.000462    37.0023
0.000504    0.000462    37.0022
0.000518    0.000462    37.0022
0.000532    0.000462    37.0022
0.000546    0.000462    37.0022
0.00056    0.000462    37.0022

0    0.000476    37.0047
1.4e-05    0.000476    37.0047
2.8e-05    0.000476    37.0047
4.2e-05    0.000476    37.0046
5.6e-05    0.000476    37.0046
7e-05    0.000476    37.0045
8.4e-05    0.000476    37.0044
9.8e-05    0.000476    37.0043
0.000112    0.000476    37.0042
0.000126    0.000476    37.0041
0.00014    0.000476    37.004
0.000154    0.000476    37.0039
0.000168    0.000476    37.0038
0.000182    0.000476    37.0037
0.000196    0.000476    37.0036
0.00021    0.000476    37.0035
0.000224    0.000476    37.0034
0.000238    0.000476    37.0033
0.000252    0.000476    37.0032
0.000266    0.000476    37.0031
0.00028    0.000476    37.003
0.000294    0.000476    37.0029
0.000308    0.000476    37.0028
0.000322    0.000476    37.0027
0.000336    0.000476    37.0027
0.00035    0.000476    37.0026
0.000364    0.000476    37.0025
0.000378    0.000476    37.0025
0.000392    0.000476    37.0024
0.000406    0.000476    37.0024
0.00042    0.000476    37.0023
0.000434    0.000476    37.0023
0.000448    0.000476    37.0022
0.000462    0.000476    37.0022
0.000476    0.000476    37.0022
0.00049    0.000476    37.0022
0.000504    0.000476    37.0022
0.000518    0.000476    37.0021
0.000532    0.000476    37.0021
0.000546    0.000476    37.0021
0.00056    0.000476    37.0021

0    0.00049    37.0043
1.4e-05    0.00049    37.0043
2.8e-05    0.00049    37.0043
4.2e-05    0.00049    37.0043
5.6e-05    0.00049    37.0042
7e-05    0.00049    37.0042
8.4e-05    0.00049    37.0041
9.8e-05    0.00049    37.004
0.000112    0.00049    37.0039
0.000126    0.00049    37.0039
0.00014    0.00049    37.0038
0.000154    0.00049    37.0037
0.000168    0.00049    37.0036
0.000182    0.00049    37.0035
0.000196    0.00049    37.0034
0.00021    0.00049    37.0033
0.000224    0.00049    37.0032
0.000238    0.00049    37.0031
0.000252    0.00049    37.003
0.000266    0.00049    37.0029
0.00028    0.00049    37.0028
0.000294    0.00049    37.0027
0.000308    0.00049    37.0027
0.000322    0.00049    37.0026
0.000336    0.00049    37.0025
0.00035    0.00049    37.0025
0.000364    0.00049    37.0024
0.000378    0.00049    37.0024
0.000392    0.00049    37.0023
0.000406    0.00049    37.0023
0.00042    0.00049    37.0022
0.000434    0.00049    37.0022
0.000448    0.00049    37.0022
0.000462    0.00049    37.0021
0.000476    0.00049    37.0021
0.00049    0.00049    37.0021
0.000504    0.00049    37.0021
0.000518    0.00049    37.0021
0.000532    0.00049    37.0021
0.000546    0.00049    37.0021
0.00056    0.00049    37.0021

0    0.000504    37.004
1.4e-05    0.000504    37.004
2.8e-05    0.000504    37.004
4.2e-05    0.000504    37.004
5.6e-05    0.000504    37.0039
7e-05    0.000504    37.0039
8.4e-05    0.000504    37.0038
9.8e-05    0.000504    37.0038
0.000112    0.000504    37.0037
0.000126    0.000504    37.0036
0.00014    0.000504    37.0035
0.000154    0.000504    37.0034
0.000168    0.000504    37.0034
0.000182    0.000504    37.0033
0.000196    0.000504    37.0032
0.00021    0.000504    37.0031
0.000224    0.000504    37.003
0.000238    0.000504    37.0029
0.000252    0.000504    37.0028
0.000266    0.000504    37.0028
0.00028    0.000504    37.0027
0.000294    0.000504    37.0026
0.000308    0.000504    37.0026
0.000322    0.000504    37.0025
0.000336    0.000504    37.0024
0.00035    0.000504    37.0024
0.000364    0.000504    37.0023
0.000378    0.000504    37.0023
0.000392    0.000504    37.0022
0.000406    0.000504    37.0022
0.00042    0.000504    37.0021
0.000434    0.000504    37.0021
0.000448    0.000504    37.0021
0.000462    0.000504    37.0021
0.000476    0.000504    37.002
0.00049    0.000504    37.002
0.000504    0.000504    37.002
0.000518    0.000504    37.002
0.000532    0.000504    37.002
0.000546    0.000504    37.002
0.00056    0.000504    37.002

0    0.000518    37.0037
1.4e-05    0.000518    37.0037
2.8e-05    0.000518    37.0037
4.2e-05    0.000518    37.0037
5.6e-05    0.000518    37.0036
7e-05    0.000518    37.0036
8.4e-05    0.000518    37.0036
9.8e-05    0.000518    37.0035
0.000112    0.000518    37.0034
0.000126    0.000518    37.0034
0.00014    0.000518    37.0033
0.000154    0.000518    37.0032
0.000168    0.000518    37.0032
0.000182    0.000518    37.0031
0.000196    0.000518    37.003
0.00021    0.000518    37.0029
0.000224    0.000518    37.0028
0.000238    0.000518    37.0028
0.000252    0.000518    37.0027
0.000266    0.000518    37.0026
0.00028    0.000518    37.0026
0.000294    0.000518    37.0025
0.000308    0.000518    37.0024
0.000322    0.000518    37.0024
0.000336    0.000518    37.0023
0.00035    0.000518    37.0023
0.000364    0.000518    37.0022
0.000378    0.000518    37.0022
0.000392    0.000518    37.0021
0.000406    0.000518    37.0021
0.00042    0.000518    37.0021
0.000434    0.000518    37.002
0.000448    0.000518    37.002
0.000462    0.000518    37.002
0.000476    0.000518    37.002
0.00049    0.000518    37.0019
0.000504    0.000518    37.0019
0.000518    0.000518    37.0019
0.000532    0.000518    37.0019
0.000546    0.000518    37.0019
0.00056    0.000518    37.0019

0    0.000532    37.0035
1.4e-05    0.000532    37.0035
2.8e-05    0.000532    37.0034
4.2e-05    0.000532    37.0034
5.6e-05    0.000532    37.0034
7e-05    0.000532    37.0034
8.4e-05    0.000532    37.0033
9.8e-05    0.000532    37.0033
0.000112    0.000532    37.0032
0.000126    0.000532    37.0032
0.00014    0.000532    37.0031
0.000154    0.000532    37.003
0.000168    0.000532    37.003
0.000182    0.000532    37.0029
0.000196    0.000532    37.0028
0.00021    0.000532    37.0028
0.000224    0.000532    37.0027
0.000238    0.000532    37.0026
0.000252    0.000532    37.0026
0.000266    0.000532    37.0025
0.00028    0.000532    37.0024
0.000294    0.000532    37.0024
0.000308    0.000532    37.0023
0.000322    0.000532    37.0023
0.000336    0.000532    37.0022
0.00035    0.000532    37.0022
0.000364    0.000532    37.0021
0.000378    0.000532    37.0021
0.000392    0.000532    37.002
0.000406    0.000532    37.002
0.00042    0.000532    37.002
0.000434    0.000532    37.0019
0.000448    0.000532    37.0019
0.000462    0.000532    37.0019
0.000476    0.000532    37.0019
0.00049    0.000532    37.0019
0.000504    0.000532    37.0019
0.000518    0.000532    37.0018
0.000532    0.000532    37.0018
0.000546    0.000532    37.0018
0.00056    0.000532    37.0018

0    0.000546    37.0032
1.4e-05    0.000546    37.0032
2.8e-05    0.000546    37.0032
4.2e-05    0.000546    37.0032
5.6e-05    0.000546    37.0032
7e-05    0.000546    37.0031
8.4e-05    0.000546    37.0031
9.8e-05    0.000546    37.0031
0.000112    0.000546    37.003
0.000126    0.000546    37.003
0.00014    0.000546    37.0029
0.000154    0.000546    37.0028
0.000168    0.000546    37.0028
0.000182    0.000546    37.0027
0.000196    0.000546    37.0027
0.00021    0.000546    37.0026
0.000224    0.000546    37.0025
0.000238    0.000546    37.0025
0.000252    0.000546    37.0024
0.000266    0.000546    37.0024
0.00028    0.000546    37.0023
0.000294    0.000546    37.0023
0.000308    0.000546    37.0022
0.000322    0.000546    37.0022
0.000336    0.000546    37.0021
0.00035    0.000546    37.0021
0.000364    0.000546    37.002
0.000378    0.000546    37.002
0.000392    0.000546    37.002
0.000406    0.000546    37.0019
0.00042    0.000546    37.0019
0.000434    0.000546    37.0019
0.000448    0.000546    37.0018
0.000462    0.000546    37.0018
0.000476    0.000546    37.0018
0.00049    0.000546    37.0018
0.000504    0.000546    37.0018
0.000518    0.000546    37.0018
0.000532    0.000546    37.0018
0.000546    0.000546    37.0018
0.00056    0.000546    37.0018

0    0.00056    37.003
1.4e-05    0.00056    37.003
2.8e-05    0.00056    37.003
4.2e-05    0.00056    37.003
5.6e-05    0.00056    37.003
7e-05    0.00056    37.0029
8.4e-05    0.00056    37.0029
9.8e-05    0.00056    37.0029
0.000112    0.00056    37.0028
0.000126    0.00056    37.0028
0.00014    0.00056    37.0027
0.000154    0.00056    37.0027
0.000168    0.00056    37.0026
0.000182    0.00056    37.0026
0.000196    0.00056    37.0025
0.00021    0.00056    37.0025
0.000224    0.00056    37.0024
0.000238    0.00056    37.0023
0.000252    0.00056    37.0023
0.000266    0.00056    37.0022
0.00028    0.00056    37.0022
0.000294    0.00056    37.0021
0.000308    0.00056    37.0021
0.000322    0.00056    37.0021
0.000336    0.00056    37.002
0.00035    0.00056    37.002
0.000364    0.00056    37.0019
0.000378    0.00056    37.0019
0.000392    0.00056    37.0019
0.000406    0.00056    37.0018
0.00042    0.00056    37.0018
0.000434    0.00056    37.0018
0.000448    0.00056    37.0018
0.000462    0.00056    37.0018
0.000476    0.00056    37.0017
0.00049    0.00056    37.0017
0.000504    0.00056    37.0017
0.000518    0.00056    37.0017
0.000532    0.00056    37.0017
0.000546    0.00056    37.0017
0.00056    0.00056    37.0017

0    0.000574    37.0028
1.4e-05    0.000574    37.0028
2.8e-05    0.000574    37.0028
4.2e-05    0.000574    37.0028
5.6e-05    0.000574    37.0028
7e-05    0.000574    37.0027
8.4e-05    0.000574    37.0027
9.8e-05    0.000574    37.0027
0.000112    0.000574    37.0026
0.000126    0.000574    37.0026
0.00014    0.000574    37.0026
0.000154    0.000574    37.0025
0.000168    0.000574    37.0025
0.000182    0.000574    37.0024
0.000196    0.000574    37.0024
0.00021    0.000574    37.0023
0.000224    0.000574    37.0023
0.000238    0.000574    37.0022
0.000252    0.000574    37.0022
0.000266    0.000574    37.0021
0.00028    0.000574    37.0021
0.000294    0.000574    37.002
0.000308    0.000574    37.002
0.000322    0.000574    37.002
0.000336    0.000574    37.0019
0.00035    0.000574    37.0019
0.000364    0.000574    37.0019
0.000378    0.000574    37.0018
0.000392    0.000574    37.0018
0.000406    0.000574    37.0018
0.00042    0.000574    37.0017
0.000434    0.000574    37.0017
0.000448    0.000574    37.0017
0.000462    0.000574    37.0017
0.000476    0.000574    37.0017
0.00049    0.000574    37.0017
0.000504    0.000574    37.0016
0.000518    0.000574    37.0016
0.000532    0.000574    37.0016
0.000546    0.000574    37.0016
0.00056    0.000574    37.0016

0    0.000588    37.0026
1.4e-05    0.000588    37.0026
2.8e-05    0.000588    37.0026
4.2e-05    0.000588    37.0026
5.6e-05    0.000588    37.0026
7e-05    0.000588    37.0026
8.4e-05    0.000588    37.0025
9.8e-05    0.000588    37.0025
0.000112    0.000588    37.0025
0.000126    0.000588    37.0024
0.00014    0.000588    37.0024
0.000154    0.000588    37.0024
0.000168    0.000588    37.0023
0.000182    0.000588    37.0023
0.000196    0.000588    37.0022
0.00021    0.000588    37.0022
0.000224    0.000588    37.0021
0.000238    0.000588    37.0021
0.000252    0.000588    37.0021
0.000266    0.000588    37.002
0.00028    0.000588    37.002
0.000294    0.000588    37.0019
0.000308    0.000588    37.0019
0.000322    0.000588    37.0019
0.000336    0.000588    37.0018
0.00035    0.000588    37.0018
0.000364    0.000588    37.0018
0.000378    0.000588    37.0017
0.000392    0.000588    37.0017
0.000406    0.000588    37.0017
0.00042    0.000588    37.0017
0.000434    0.000588    37.0016
0.000448    0.000588    37.0016
0.000462    0.000588    37.0016
0.000476    0.000588    37.0016
0.00049    0.000588    37.0016
0.000504    0.000588    37.0016
0.000518    0.000588    37.0016
0.000532    0.000588    37.0016
0.000546    0.000588    37.0016
0.00056    0.000588    37.0016

0    0.000602    37.0024
1.4e-05    0.000602    37.0024
2.8e-05    0.000602    37.0024
4.2e-05    0.000602    37.0024
5.6e-05    0.000602    37.0024
7e-05    0.000602    37.0024
8.4e-05    0.000602    37.0024
9.8e-05    0.000602    37.0023
0.000112    0.000602    37.0023
0.000126    0.000602    37.0023
0.00014    0.000602    37.0023
0.000154    0.000602    37.0022
0.000168    0.000602    37.0022
0.000182    0.000602    37.0021
0.000196    0.000602    37.0021
0.00021    0.000602    37.0021
0.000224    0.000602    37.002
0.000238    0.000602    37.002
0.000252    0.000602    37.002
0.000266    0.000602    37.0019
0.00028    0.000602    37.0019
0.000294    0.000602    37.0018
0.000308    0.000602    37.0018
0.000322    0.000602    37.0018
0.000336    0.000602    37.0017
0.00035    0.000602    37.0017
0.000364    0.000602    37.0017
0.000378    0.000602    37.0017
0.000392    0.000602    37.0016
0.000406    0.000602    37.0016
0.00042    0.000602    37.0016
0.000434    0.000602    37.0016
0.000448    0.000602    37.0016
0.000462    0.000602    37.0015
0.000476    0.000602    37.0015
0.00049    0.000602    37.0015
0.000504    0.000602    37.0015
0.000518    0.000602    37.0015
0.000532    0.000602    37.0015
0.000546    0.000602    37.0015
0.00056    0.000602    37.0015

0    0.000616    37.0023
1.4e-05    0.000616    37.0023
2.8e-05    0.000616    37.0023
4.2e-05    0.000616    37.0023
5.6e-05    0.000616    37.0023
7e-05    0.000616    37.0022
8.4e-05    0.000616    37.0022
9.8e-05    0.000616    37.0022
0.000112    0.000616    37.0022
0.000126    0.000616    37.0021
0.00014    0.000616    37.0021
0.000154    0.000616    37.0021
0.000168    0.000616    37.0021
0.000182    0.000616    37.002
